run,string1,string2,string3,string4,p_initial_residual,label
run_01064,(((0.097 * 0.089) + I1) + ((((0.205 * 0.097) * (2.0 + 2.0)) - (0.430 + 1.0)) + (-1.0 * ((I1 * 0.097) + I1)))),(((0.097 * ((2.0 + -1.0) - I1)) - (((2.0 + 0.089) * 0.430) * I2)) + (2.0 + (I1 * -1.0))),((((0.089 + (-1.0 - 0.097)) * I2) - (0.089 + 1.0)) - (I2 + I1)),((((1.0 - I2) - (I2 + I1)) - ((I1 - (0.205 + 0.089)) + 1.0)) - (I1 - ((1.0 - (-1.0 + I1)) * -1.0))),2.58E-12,0
run_01065,(((((0.430 * 0.089) * 0.205) * 2.0) + ((I1 * I1) - (2.0 - I1))) * (-0.15 - -1.0)),((0.097 + 0.097) + ((((0.089 + 0.097) - -0.15) - I2) - 0.097)),(((((-1.0 - I1) - (0.205 - 0.089)) * (0.097 * 0.205)) + 1.0) * (0.097 + ((-1.0 - (1.0 - 0.205)) * (1.0 + -1.0)))),(((((0.089 - -0.15) - (1.0 * I1)) + (0.205 + -0.15)) - I2) + (I1 * I2)),8.63E-13,0
run_01066,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) * (((2.0 + I1) * (2.0 * 0.097)) * (I1 - 2.0))) + (((-0.15 - (0.430 + -0.15)) * I2) - (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.097 * I2) + ((0.097 - I2) - 1.0)),(((((-1.0 - 0.430) - (0.089 - -0.15)) * (2.0 * I1)) + -1.0) * (((1.0 * (0.205 + 0.097)) * (2.0 + 1.0)) * I2)),(((2.0 + 0.430) - 0.205) - (I2 * ((-0.15 - 0.097) * (1.0 + 0.097)))),1.73E-12,0
run_01067,(((I1 * ((I1 * 0.430) + (0.089 + -0.15))) - 0.089) - (0.097 + 1.0)),(((((-1.0 - -1.0) * (0.097 * I1)) - -1.0) - 0.097) + ((0.205 * I2) + (0.089 - ((0.430 * I2) * (0.430 * 0.097))))),(((((0.205 + 0.097) + I2) - (0.097 + 0.097)) + I1) - ((((0.430 - 2.0) + I2) + (1.0 + 1.0)) * (I2 * I1))),((((0.430 + (0.430 - -0.15)) * 0.430) + 0.205) - ((I2 - (2.0 * 0.430)) * I2)),7.43E-12,0
run_01068,((((I1 - (I2 - I1)) - 2.0) - I1) + (((-0.15 - (0.430 + -0.15)) * I2) * (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.430 - (I2 + I1)) + (2.0 + 0.097)),((I1 * (((0.089 - 0.097) + (1.0 - I2)) + I2)) - (I2 - 1.0)),((I2 + I2) * ((((1.0 - 0.205) * I2) - (1.0 * -1.0)) + (0.089 * (I1 - (2.0 * 0.205))))),6.13E-13,0
run_01069,(((0.205 * ((I1 * 0.205) + (0.430 + -0.15))) + ((-1.0 - 0.089) * I1)) - ((0.205 - I2) + I2)),(((((-1.0 - -1.0) * (2.0 * I2)) - -1.0) - (((0.097 - -0.15) + -1.0) * 0.205)) - (((I1 - (I1 + 0.089)) - I2) - I1)),(((((0.430 + -0.15) + (I2 + 2.0)) - (1.0 + -1.0)) + 2.0) - (((-0.15 - I1) - (1.0 * 0.205)) - ((I2 + (-0.15 * -1.0)) + I1))),(((((0.089 - -0.15) - (0.089 * 1.0)) * (0.430 + 2.0)) * (((I1 + I1) - (0.205 + I1)) - (0.205 - 0.097))) - (((I1 + (I1 - -0.15)) - (0.430 - 1.0)) * 0.205)),3.12E-10,0
run_01070,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) + ((I1 * (2.0 * I1)) * (2.0 - 0.097))) - (((-0.15 - (0.430 + -0.15)) * I2) - (-1.0 * (I1 + (0.089 - 0.097))))),((0.097 - I2) + (2.0 * -0.15)),(((((-1.0 - 0.430) - (0.089 - -0.15)) * (2.0 * I1)) * (0.097 + ((1.0 * 2.0) - (I1 + -0.15)))) - ((I1 * 2.0) * ((I2 + (-0.15 * -1.0)) * (2.0 + 0.097)))),(((2.0 + 0.430) - 0.205) * (I1 - ((-0.15 - 0.097) * (1.0 + 0.097)))),3.35E-09,0
run_01071,((((I1 - (I2 - 0.430)) - 2.0) - ((I1 * (1.0 * I1)) * (2.0 - 0.097))) + (((-0.15 - I2) * I2) + (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.430 - (I2 + I1)) + ((0.205 - I2) + 1.0)),((I1 * (((1.0 * 0.089) - (-1.0 + 2.0)) + (0.205 * 0.205))) - (((1.0 * (0.205 + 0.097)) * (0.089 + -1.0)) * 0.097)),(((I2 * ((1.0 - 0.097) * 1.0)) + -1.0) - (I2 + 0.097)),6.64E-10,0
run_01072,((((0.205 * I1) * (0.205 + I1)) - 0.089) - (0.097 - (-1.0 * ((0.097 - 2.0) * 0.430)))),(((((0.205 - 1.0) * (I1 + 0.097)) - (0.089 + 0.089)) * I2) - (2.0 + (-0.15 + (I1 - (I1 * 2.0))))),((I2 * (0.089 + (0.205 + 0.205))) * (I2 * I1)),((0.430 + I2) + (I2 - 0.205)),2.10E-06,0
run_01073,((I1 - (((0.089 + -1.0) - (-0.15 - I2)) - I2)) - ((((I2 + I2) - -1.0) * 0.097) * -1.0)),(((((0.097 * 0.430) * 0.089) + 2.0) + I2) - (-1.0 - (((0.097 + 1.0) * I2) + I1))),(((I2 - I2) + 2.0) - (I2 + I1)),(((((1.0 - 0.205) + (0.097 + 0.097)) + 1.0) - ((-1.0 - (0.097 + 1.0)) - (0.097 + I1))) * (I1 - (((2.0 * 0.205) - -1.0) + I1))),0.0921083,1
run_01074,(((0.205 * ((I1 * 0.089) + (0.089 + I2))) - ((I1 * (2.0 * I1)) * (2.0 - 0.097))) + ((0.089 * I2) - (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.097 - I2) + (2.0 - (0.089 - I2))),(((((-1.0 - 0.430) - (I2 - -0.15)) * (2.0 * I1)) * (2.0 + I2)) - (I1 * I2)),(((2.0 + 0.430) + I2) - (((2.0 - (1.0 - I1)) + (0.089 * I2)) * 0.205)),4.79E-12,0
run_01075,(((0.097 * 0.089) + I1) + ((((0.205 * 0.097) * (2.0 + 2.0)) - (0.430 + 1.0)) + (-1.0 * ((I1 * 0.097) + I1)))),(((0.097 * (I1 - (0.205 + -0.15))) + I2) - (2.0 - (I1 * -1.0))),((((0.089 + (0.430 - 1.0)) * I2) - 1.0) - (0.097 + (((I1 * 0.205) - (1.0 - -1.0)) * (-0.15 + 0.430)))),((I2 + I2) * ((((1.0 - 0.205) * I2) - (1.0 * -1.0)) - I2)),2.13E-12,0
run_01076,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) - I1) - ((((0.430 + -0.15) - (0.205 + -0.15)) * 0.097) + -1.0)),((0.097 - I2) + (2.0 - (I1 - I1))),(((((-1.0 - 0.430) - (0.089 - -0.15)) * (2.0 * I1)) * -1.0) - (((1.0 * (0.205 + 0.097)) * -1.0) * ((I2 + (-0.15 * -1.0)) + I1))),(((2.0 - 0.430) - ((-1.0 - (I1 - 1.0)) + (0.097 + I1))) - (I1 * I2)),0.0360348,1
run_01077,((((I1 - (I2 - 0.430)) - 2.0) - I1) + ((0.205 - I2) - ((I1 - (-1.0 + 0.097)) * -1.0))),((0.430 + I2) + (2.0 + I1)),((I1 * (0.089 + (0.205 + 0.205))) - (((2.0 - I1) * (2.0 * -1.0)) * I1)),(((I2 * ((0.430 - 0.089) * 1.0)) + I2) - (I2 - ((0.205 + -0.15) + (-1.0 - 0.430)))),0.0100175,1
run_01078,(((((0.430 * 0.089) * 0.205) + (I1 + I2)) + (((-0.15 + 0.205) - (2.0 * 0.097)) * 1.0)) + (((-0.15 - (0.430 + -0.15)) * I2) - (((2.0 - I2) + (I2 + 0.089)) + (I2 * 0.097)))),(((0.097 * ((2.0 + 0.430) - I1)) + (((-0.15 - I1) * (-0.15 - 0.205)) + (I1 * I1))) + (2.0 - 0.097)),(((I1 * (1.0 + (0.097 * I1))) * I2) - (I2 - I2)),(((2.0 + 0.430) - ((I1 - (0.097 - 0.205)) + (I1 + 0.097))) - (1.0 - (2.0 * (-0.15 * (0.089 - 1.0))))),6.08E-13,0
run_01079,(((((-1.0 * 0.089) * 0.205) * (0.089 + I2)) + I1) + ((((0.205 * 0.097) * (2.0 + 2.0)) - (0.430 + 1.0)) + (-1.0 * ((I1 + I2) + I1)))),((I1 - -0.15) + (2.0 - I1)),((I2 - (((1.0 * 2.0) - (I1 + -0.15)) + (-1.0 - 0.097))) + ((I1 * 2.0) - (((I2 + -0.15) * (-1.0 - 1.0)) * I1))),((((1.0 - 2.0) - (I2 + -1.0)) + (((0.430 - 2.0) - (I1 + 0.097)) + -1.0)) - (I2 - (2.0 * (-0.15 * (0.089 - 1.0))))),1.60E-12,0
run_01080,(((((I1 + 0.205) * I2) - (0.089 - I2)) - I1) - (-0.15 * (-1.0 * ((I2 * 0.089) + I2)))),((0.430 - (((I2 * 0.097) * (I2 - 0.205)) + (I1 + 0.430))) + ((((0.430 - 1.0) - (0.205 + I2)) * (0.097 + -1.0)) + 1.0)),((I1 * (((0.089 - 0.097) + (1.0 - I2)) + I2)) - (I2 - ((I2 + (-0.15 * -1.0)) + I1))),(((I2 * I1) - ((I1 - (0.097 - 0.205)) * 1.0)) + (1.0 - (2.0 * (-0.15 * (0.089 - 1.0))))),7.12E-09,0
run_01081,((I1 + ((-1.0 - (2.0 + 0.097)) - (-0.15 * -0.15))) - ((((0.205 * 0.097) * (2.0 + 0.089)) - (0.430 + 1.0)) + (-1.0 * ((I1 * 0.097) + I1)))),(((0.097 + ((2.0 + 0.430) - I1)) + I2) - (2.0 * 0.097)),((I2 * 1.0) + (((I1 * (0.205 + 0.097)) * (0.089 + -1.0)) - 0.097)),((((-1.0 + (1.0 + -0.15)) + 0.089) - (((0.097 + I2) * (0.430 + -1.0)) + (0.089 - -0.15))) - (1.0 - 0.097)),8.06E-13,0
run_01082,((((0.205 * I1) * (0.205 + I1)) + 0.089) - (0.097 - -1.0)),(((((-1.0 - -1.0) * (2.0 * 2.0)) - -1.0) + 1.0) - ((((I1 * 1.0) * (0.205 + I2)) * -0.15) - 1.0)),((I2 - (0.089 + (0.205 + 0.205))) * (I2 + I1)),((0.430 + (((1.0 - 0.089) - 0.430) - I1)) + (I1 + 0.097)),0.00051689,0
run_01083,((((I1 - (I2 - 0.430)) - 2.0) - I1) + (-1.0 + (((I1 + I2) + I1) + (I2 + 0.089)))),((0.430 * (((0.097 - I1) - (-0.15 + 2.0)) * (I1 * I1))) + (2.0 + ((I1 - (I1 * -0.15)) * 0.430))),((I1 - (((1.0 * 0.089) * (-1.0 + -0.15)) + (0.089 * 2.0))) - (I1 + ((I2 + (-0.15 * -1.0)) + I1))),(((I2 * ((1.0 - 0.097) * 1.0)) * ((-1.0 - (0.097 + -1.0)) - (0.205 + I2))) - (I2 - I2)),0.136051,1
run_01084,((((I1 - (I2 - 0.430)) - 2.0) - I1) + (0.430 * (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.430 + (((-0.15 - 0.089) - (-0.15 + 0.205)) * I1)) - (2.0 - (I1 * 0.097))),((I1 * (((-0.15 * -1.0) - (0.089 + 0.089)) + -0.15)) - (((-0.15 - I1) - (1.0 * 0.205)) - 1.0)),(((-0.15 - (I1 * 1.0)) - (((I1 + I1) - (1.0 + I1)) - (0.205 - 0.097))) - (((2.0 - 0.430) * 0.430) - ((1.0 - (-1.0 + I1)) * -1.0))),3.94E-11,0
run_01085,(((((0.430 * 0.089) * 0.205) * (1.0 + I2)) - (((2.0 - I1) * I1) * (2.0 - 0.097))) - (0.097 + 1.0)),((0.097 + I2) + (2.0 - 0.097)),(((((-1.0 - 0.430) - (0.089 - -0.15)) * (0.205 * 0.205)) * 1.0) + (0.097 * ((-1.0 - (1.0 - 0.205)) * (1.0 + -1.0)))),(((2.0 + 0.430) + (((0.097 + I2) * (0.430 + -1.0)) + (-0.15 - I1))) + (((-0.15 + (I1 - I2)) - (I2 - 1.0)) - (0.089 + 0.430))),1.64E-11,0
run_01086,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) + (((-0.15 - I1) * I1) * (2.0 - 0.097))) + (((1.0 - (I2 + 2.0)) * I2) - (((2.0 + -0.15) + (0.089 + -1.0)) + 0.089))),((0.097 + I2) + (0.097 - 0.097)),(((((0.097 - I1) - (0.205 + 0.089)) * (0.097 * I1)) * (0.089 + (0.205 + 0.205))) - (I2 * I1)),(((2.0 + 0.430) - 0.205) - (1.0 * ((I1 - (2.0 - I1)) * (0.430 * I1)))),3.35E-11,0
run_01087,((((I1 - (I2 - 0.430)) - 2.0) - I1) - ((0.205 - I2) - (0.430 * -1.0))),((0.430 - (I2 + I1)) - ((0.205 - I2) - 1.0)),((I1 * (((1.0 * 0.089) - (1.0 + 0.089)) + (0.205 * 1.0))) + ((((I2 - 2.0) - I1) + 0.205) - (((1.0 * 0.097) - 0.205) + (-0.15 * -1.0)))),(((I2 * ((-1.0 - 0.097) * 1.0)) * (0.089 - (1.0 + (0.097 + 1.0)))) - ((I2 + (2.0 * 0.430)) + I2)),0.199373,1
run_01088,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) + (((-0.15 - I1) * I1) * (2.0 - 0.097))) + (-0.15 - (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.097 - I2) - ((((-1.0 * 1.0) * (0.205 + I2)) * -0.15) * 1.0)),(((((0.097 - I1) - (0.205 - 0.089)) * (0.097 * I1)) - (0.089 + (0.205 + 0.205))) - (I2 * -0.15)),(((((0.430 + -0.15) - (I2 - 0.430)) + 0.430) - I2) - (I2 * I2)),1.00E-12,0
run_01089,((((I1 - (I2 - 0.430)) - 2.0) - ((I1 * (2.0 * I1)) * (2.0 - 2.0))) - (((-0.15 - -1.0) * I2) - (-1.0 * ((0.097 * 0.089) + I2)))),((0.430 - (I2 + I1)) + ((1.0 - I2) + (I1 - I2))),((I1 * 0.097) - (I1 - (((0.205 * 0.205) - (0.205 * I2)) * (-0.15 * 0.430)))),((((1.0 - 2.0) * (I2 + -1.0)) * (((0.430 - 2.0) - (I1 + 0.097)) + -1.0)) - (I2 - (2.0 * (-0.15 * (0.089 - 1.0))))),9.32E-13,0
run_01090,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) - (((2.0 + -1.0) * (-0.15 - I2)) * I2)) + ((((I2 + I2) - -1.0) * (0.089 - -0.15)) - (-1.0 * (1.0 * 0.430)))),((0.097 - I2) + (2.0 - I1)),(((((-1.0 - 0.430) - (-1.0 - 0.089)) * (2.0 * I1)) * -1.0) - ((((I2 - 2.0) - I1) + 0.205) * -0.15)),(((2.0 + 0.430) - 0.205) + ((I2 - ((0.097 * -0.15) * (-1.0 - I1))) * I2)),0.00378664,0
run_01091,((((I1 - (I2 - 0.430)) - 2.0) - I1) - (((-0.15 - (0.430 + 2.0)) * I2) + ((I1 + (-1.0 + 0.097)) + -1.0))),((0.430 - (I2 + I1)) - ((0.205 - (I1 - (I1 + 0.089))) - 1.0)),((I1 + ((0.205 + 0.205) + (-1.0 + 0.097))) + (0.097 * ((0.097 - I2) * (1.0 + 0.089)))),(((I2 * 1.0) + I2) - (((I2 - 0.097) + I1) - (1.0 + (I1 * (-0.15 - 2.0))))),6.53E-07,0
run_01092,(((I1 * (0.205 + I1)) * -1.0) - (((-0.15 - (0.430 + -0.15)) * I2) * (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((I1 - -0.15) + (2.0 - I1)),((I2 * 2.0) * (I1 * I1)),((((1.0 - 2.0) - (0.097 + I1)) - ((0.205 - I2) + (0.430 - -1.0))) - (I2 + I1)),1.43E-08,0
run_01093,(((((0.430 * 0.089) * 0.205) * (1.0 + I2)) * (((2.0 - I1) * I1) * (2.0 - 0.097))) - (0.097 + 1.0)),((0.097 + I2) + (2.0 - 0.097)),(((((-1.0 - 0.430) - (0.089 - -0.15)) * (0.205 * 0.205)) * 1.0) + (I1 - ((I2 + (1.0 * 0.205)) + I1))),(((2.0 + 0.430) + (((0.097 + I2) - (0.430 + -1.0)) + (-0.15 - I1))) + (I2 - (0.089 + 0.430))),6.15E-11,0
run_01094,(((0.097 * 0.089) * I1) + ((((0.205 * 0.097) * (2.0 + 0.205)) - (0.430 + 0.097)) + (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),(((0.097 * ((2.0 + 0.430) - I1)) + (((2.0 + 0.089) * 0.430) * I2)) - ((0.205 * -0.15) * (I1 * -1.0))),((((0.089 + (2.0 - I1)) * I2) - (((1.0 * 2.0) - (I2 + -0.15)) + (-1.0 - 0.097))) - (0.097 + (((1.0 + 0.205) - (1.0 - -1.0)) * (-0.15 + 0.430)))),((I2 + I2) - ((0.430 - ((1.0 - 0.430) * I2)) + -1.0)),8.90E-06,0
run_01095,((I2 * I1) + ((I1 - ((0.205 * 0.097) + (2.0 + 2.0))) - (-1.0 * ((I1 * 0.097) + I1)))),((0.430 - (((I1 * -0.15) * (-0.15 - 0.205)) + (I1 + I1))) + (2.0 + 0.097)),((I1 * (((0.089 * 0.089) * I1) + I2)) + (I1 * ((I2 + (1.0 * I1)) + I1))),(((I2 * ((1.0 + 0.097) - (0.089 * -1.0))) * ((I1 - I1) + 1.0)) - (I1 - I1)),0.0731209,1
run_01096,(((((0.430 * 0.089) * 0.205) * 2.0) - ((I1 * I1) - (2.0 - I1))) - (-0.15 + -1.0)),((0.097 + 0.097) + (((0.430 + 0.205) * 1.0) - (0.089 - I2))),(((((-1.0 - 0.430) - (0.089 - 0.097)) * (0.097 * 0.097)) * (((1.0 * 0.089) - (-1.0 + 0.097)) + (0.089 * 2.0))) * (I1 * ((I2 + (-0.15 * -1.0)) + I1))),((((0.430 + (0.430 - -0.15)) + 0.430) - 0.205) + ((I2 - (2.0 * 0.430)) * I2)),0.0602959,1
run_01097,(((I1 * (0.205 + I1)) + ((I1 * (2.0 * I1)) * (2.0 - 0.097))) - (0.430 + (-1.0 * (I1 + (0.089 - 1.0))))),(((0.089 + (0.430 + 0.430)) - (((-0.15 - I1) - (-0.15 + 2.0)) * (I1 * I1))) + (I1 + (I1 - I1))),((I2 + (((1.0 * 0.089) - (-1.0 + -0.15)) + (0.089 * I2))) + ((((0.430 - 2.0) + I2) + (1.0 + 1.0)) - I2)),((I2 - ((I1 - (0.205 + 0.089)) + 1.0)) - (I1 * ((1.0 - (-1.0 + I1)) * -1.0))),2.63E-12,0
run_01098,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) + ((I1 * (2.0 * I1)) * (2.0 - 0.097))) - (((-0.15 - (0.430 + -0.15)) * I2) + (((0.097 * 0.097) + I1) + 0.089))),((0.097 - 0.097) + ((0.205 - I2) + 1.0)),(((((-1.0 - 0.097) - (0.089 - -0.15)) * (2.0 * I1)) + (2.0 + (0.097 - I2))) + (0.097 - ((-1.0 - (1.0 - 0.205)) * (1.0 + 0.097)))),(((I2 * ((-1.0 - 0.097) * 1.0)) - ((-1.0 - (0.097 + 1.0)) - (I1 + 2.0))) - (((I2 * -0.15) + (2.0 + I1)) - I1)),2.05E-09,0
run_01099,((((I1 - (I2 - 0.430)) - 2.0) - I1) + (-0.15 - (((1.0 * I2) + (0.089 - -0.15)) * 0.089))),((0.430 - (I2 + I1)) + ((1.0 - I2) * 1.0)),((I1 + (2.0 + I2)) - ((((1.0 * 1.0) - 2.0) - (-1.0 + I2)) - I1)),(((I2 * ((1.0 - -1.0) * 1.0)) + I1) - (I1 - 0.097)),7.98E-13,0
run_01100,((((I1 - (I2 - 0.430)) - (-0.15 + I1)) * ((I1 * (2.0 * I1)) * (2.0 - 0.097))) + ((((I2 + I2) - -1.0) * (0.089 + -0.15)) * (-1.0 * (1.0 * 0.430)))),((0.430 - (((2.0 + 0.089) * 0.430) * I2)) + (-1.0 + (((0.097 + 1.0) * (-1.0 * I2)) + I1))),((I1 * -1.0) - ((1.0 * (1.0 + (0.205 + 0.097))) * 0.097)),((I2 + ((I1 - I1) - 1.0)) - ((((1.0 - 0.205) * I2) - (1.0 * -1.0)) - ((1.0 - (-1.0 + I1)) * -1.0))),2.04E-08,0
run_01101,(((I1 - (0.205 + I1)) + -1.0) - ((0.205 * (I1 * (0.205 + 0.097))) * (-1.0 * (I1 + (0.089 - 0.097))))),((((0.430 + (0.205 + 1.0)) - (I1 + 2.0)) - I2) + (2.0 - I1)),((0.430 * 2.0) * (I2 - -1.0)),((I2 * (((0.430 - 0.430) - 0.430) - (-0.15 + 0.089))) * (I2 + I2)),8.18E-12,0
run_01102,((I2 - ((I1 * (2.0 * I1)) * (2.0 - 0.097))) + (((-0.15 - (0.430 + -0.15)) - I2) - (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.430 - (I2 + I2)) + ((0.205 - I2) - 1.0)),((I1 * (((1.0 * 0.089) - (-1.0 + -0.15)) + (0.089 * 2.0))) - (I1 - ((I2 + (-0.15 * -0.15)) + I1))),((2.0 + (((-1.0 + I2) * (-0.15 + 0.097)) + (0.089 - -0.15))) - (1.0 - (2.0 * (0.097 * (0.089 * 1.0))))),6.46E-13,0
run_01103,((-1.0 + ((-1.0 - 0.089) * I1)) - ((0.205 - I2) - I2)),((I1 - (-0.15 + ((-0.15 - I1) * (-0.15 + 0.205)))) + (2.0 + 0.097)),((I2 * 2.0) - (I2 - 1.0)),((2.0 - (((I1 + I1) - (1.0 + I1)) + (0.205 - 0.097))) - ((((0.430 + 0.430) - I1) * 0.430) + -1.0)),6.33E-11,0
run_01104,(((((I1 + 0.205) * I2) * (0.430 - 1.0)) - ((I1 * (1.0 * I1)) * (2.0 - I2))) + ((((I2 + I2) - -1.0) * 0.097) - (-1.0 * ((0.097 * 0.089) + I2)))),((0.097 - (I2 + -0.15)) + ((0.205 - I2) - 1.0)),(((((I1 - 0.430) - (0.089 + -0.15)) * (2.0 * I1)) * (((1.0 * 0.089) - (-1.0 * -0.15)) + (0.089 * 2.0))) * (I1 - ((I2 + (-0.15 * -1.0)) + I1))),(((2.0 + 0.430) - I1) * (I1 + 0.097)),9.83E-09,0
run_01105,((-1.0 + ((I1 - (2.0 * I1)) * (0.097 - 2.0))) - (((-0.15 - (0.430 + -0.15)) * I2) + (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),(((((-1.0 - 2.0) * (I1 * 2.0)) - -1.0) - (I1 - I2)) + (0.205 * (((I1 + 1.0) * (I1 + I2)) + 0.205))),((I2 + 1.0) * (((1.0 * (0.205 + 0.097)) * (0.089 + -1.0)) - 0.097)),((((1.0 - I2) - (I2 + I1)) - ((I1 - I1) + 1.0)) * ((((0.089 * -0.15) * (0.430 + -1.0)) - 0.205) + I2)),0.132411,1
run_01106,(((I1 * ((0.205 * -1.0) + I1)) + ((I1 * (2.0 * I1)) * (2.0 - 0.097))) - (((-0.15 - (0.430 + -0.15)) * I2) * (((0.097 - I2) + 1.0) + 0.089))),(((I2 + (0.430 + 1.0)) + I2) + (2.0 - (I1 - I1))),((0.430 + ((0.205 + I2) + I1)) + (((1.0 * (0.205 + 0.097)) * (0.089 + -1.0)) * 0.097)),((I2 + I2) - (0.430 - (2.0 * (-0.15 * (0.089 - 1.0))))),0.0862906,1
run_01107,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) + (((2.0 - I1) * I1) * (2.0 - 0.097))) + (0.097 - 1.0)),(((0.205 * (I1 + (0.205 + 1.0))) - (((0.097 - I1) + (-0.15 + 0.205)) * 0.205)) + ((0.205 * -0.15) - (0.089 - I2))),((I1 * 0.097) - (0.430 - -0.15)),(((2.0 + 0.430) - (((0.430 * 0.089) - 0.430) - (0.097 + I1))) - (I2 * I2)),2.48E-10,0
run_01108,(((((I1 + 0.205) * I2) * (0.089 - I2)) + ((I1 * (1.0 * I1)) * (2.0 - 0.097))) + (((-0.15 - (2.0 + 2.0)) * I2) + (((2.0 - -0.15) + (1.0 + -1.0)) + 0.089))),((0.097 - I2) + (2.0 - (0.097 + I2))),(((((I1 - 0.430) - (0.089 + -0.15)) * (2.0 * I1)) * (((1.0 * 0.089) - (-1.0 * -0.15)) + (0.089 * 2.0))) * (I1 - ((I2 + (-0.15 * 1.0)) + I1))),(((1.0 + 0.430) * 1.0) * ((0.205 + (I2 - 0.097)) + ((I2 + (2.0 - 0.097)) * (I1 - -0.15)))),0.0591917,1
run_01109,((-0.15 + I1) * (-0.15 - I2)),((0.097 - I2) + (((0.430 + 0.205) + I1) * (0.089 - I2))),(((-1.0 + (0.430 + (-0.15 + 2.0))) + (I2 * 0.430)) * (0.089 * 0.205)),((((I1 * 0.205) - I1) + (((0.430 - 0.430) - 0.430) - (0.097 + 0.089))) * (I2 * I1)),1.76E-09,0
run_01110,(((0.205 * ((I1 * 0.430) + (-1.0 + -1.0))) + -0.15) - ((((0.205 * 0.097) * (2.0 + 2.0)) - I2) + (-1.0 * ((I1 + I2) + I1)))),(((((-1.0 - -1.0) * (2.0 * I2)) - -1.0) + (((0.205 - -0.15) + -1.0) * 0.205)) + ((((0.089 + 0.097) - -0.15) - I2) + 0.097)),((I2 * I1) + (((-0.15 - (0.430 * -0.15)) - (0.205 * 0.430)) - ((I2 + 0.089) + I1))),((0.430 + I2) - (I2 * (I2 * (0.097 - (2.0 - 0.097))))),6.36E-10,0
run_01111,((((I1 - (I2 - 0.430)) - 2.0) * I1) + (((-0.15 - (0.430 + 2.0)) * I2) * (((2.0 - -0.15) + (0.089 + -1.0)) + 0.089))),((0.430 - I2) + ((0.205 - I2) + 1.0)),((I1 + (((0.089 * 0.089) - I1) + I2)) - (I2 + ((I2 + (-0.15 * -1.0)) + I1))),(((I2 * ((1.0 - 0.097) * 1.0)) * ((-1.0 - (0.097 + 2.0)) - (0.205 + 0.097))) - (I2 - I2)),0.00185793,0
run_01112,((-1.0 - ((-1.0 - 0.089) * I1)) * ((0.205 - I2) - I2)),((((I2 * (-1.0 * -1.0)) - -1.0) + (I1 - I2)) + (0.205 + (I1 + 0.205))),((I2 - 2.0) * (I2 - -1.0)),((((1.0 - I2) - (I2 + I1)) - I1) - (I1 + (0.089 + (I1 * (0.089 - 1.0))))),5.24E-09,0
run_01113,(((((I1 - I1) * I2) * (0.089 - I2)) + ((I1 * (1.0 * I1)) * (2.0 - 0.097))) + ((0.205 - I2) - (0.430 * 0.089))),((0.097 - I2) + (2.0 - (((I1 * 0.205) - (0.430 + 2.0)) - (0.205 - -0.15)))),(((((I1 - 0.430) - (0.089 + -0.15)) * (2.0 * I1)) * 0.205) * (I1 - ((I2 + (-0.15 * -1.0)) + I1))),(((2.0 + 0.430) - (0.089 - I1)) - (1.0 - (2.0 * (-0.15 * (0.089 - 1.0))))),0.0531138,1
run_01114,(((((0.430 * 0.089) * 0.205) * (0.089 + I2)) + ((I1 * (2.0 * I1)) * (2.0 - 0.097))) - (((-0.15 - (0.430 + -0.15)) * I2) + (((0.089 - 0.097) + (0.089 + 0.089)) + 0.089))),((0.097 + I2) + (2.0 - (0.089 - I2))),(((((-1.0 - 0.097) - (0.089 - -0.15)) * (2.0 * I1)) * (2.0 + I2)) - (I1 * ((I2 + (-0.15 * -1.0)) + I1))),(((((-0.15 - 0.097) + 1.0) - (0.089 * -0.15)) - (0.089 - I1)) - (1.0 * (2.0 * (-0.15 * (-0.15 - 2.0))))),8.41E-10,0
run_01115,((I2 + I1) - (-0.15 + I1)),((0.430 - (((2.0 * 0.089) * 0.430) * I2)) + ((0.205 * (I1 * (I1 + 0.089))) * 0.097)),((I1 - ((I1 - 0.097) + (2.0 * 0.097))) + (I1 - ((I2 + (-0.15 * -1.0)) + I1))),(((I2 * 0.430) * (0.089 - I1)) - (I1 + ((-0.15 - (1.0 + 0.097)) * (2.0 + 2.0)))),2.07E-07,0
